"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.481069851557102,-0.27115087237422,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC120053.1"
0.481069851557102,-0.27115087237422,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL691447.2"
0.481069851557102,-0.27115087237422,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AP003733.3"
0.481069851557102,-0.27115087237422,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CABLES1"
0.481069851557102,-0.27115087237422,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL049712.1"
0.481077996513555,-0.282770406275034,0.174,0.211,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-379F4.4"
0.481118016334747,-0.0797555879949874,0.696,0.895,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-493L12.4"
0.481118243423618,-0.271470371420641,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CNGB1"
0.481136936110716,-0.253573149241182,0.13,0.053,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","LINC00211"
0.481176892384002,-0.268093848491905,0.174,0.105,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","TTLL9"
0.481192458671014,-1.10531758957094,0.739,1,1,"AS_Group_Naive_vs_Healthy_Naive","downregulated in diseased group","MCM8"
0.481214890981014,-0.308032305392089,0.217,0.368,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-90M2.5"
0.481234523110056,-0.36108515192177,0.826,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","FGFR1OP"
0.48141155874693,-0.100685668516886,0.957,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","PPP2R5A"
0.48142455314388,-0.271115295783937,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-227G15.9"
0.481436664853557,-0.262059077714019,0.087,0.421,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP4-671G15.2"
0.481450531851104,-0.271124638591818,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-27K13.3"
0.481450531851104,-0.271124638591818,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-165M1.3"
0.48147651571633,-0.271133981460203,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","SLC26A8"
0.48147651571633,-0.271133981460203,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","IGF2BP1"
0.48147651571633,-0.271133981460203,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP1-232P20.1"
0.481499473697836,-0.300499160886093,0.174,0.263,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","TEX38"
0.481554036085128,-0.2711330679118,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CXorf36"
0.481554036085128,-0.2711330679118,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-497K21.1"
0.481554036085128,-0.2711330679118,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CTD-2026K11.2"
0.481580039660756,-0.271142410834772,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","LINC00976"
0.481580039660756,-0.271142410834772,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-1105G2.4"
0.481580039660756,-0.271142410834772,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-709D24.5"
0.481637588376307,-0.290148946151715,0.174,0.158,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","HSD17B2"
0.481683642745103,-0.271150840258594,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-667K14.5"
0.481743560005589,-0.267311235525845,0.217,0.053,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","SERPINB2"
0.481750311202589,-0.266176154643673,0.217,0.053,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CA5A"
0.481820982073324,-0.271346170932334,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC093159.1"
0.481850439734159,-0.129126209996779,0.87,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","METRNL"
0.481887402572775,-0.270787415896518,0.174,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CDH8"
0.481891499889326,-0.181813768179251,0.87,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","EIF2AK3"
0.481893067278668,-0.298719762146158,0.13,0.316,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-306I1.2"
0.4819134674308,-0.270796756581303,0.174,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","PDZD3"
0.4819134674308,-0.270796756581303,0.174,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","TSPAN8"
0.4819134674308,-0.270796756581303,0.174,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-353N4.5"
0.481943915355945,-0.135116647831812,0.957,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","MYCBP2"
0.481950843711368,-0.271363945904524,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","SOX18"
0.481966303339836,-0.302681041955088,0.174,0.368,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-505P4.7"
0.481985020630515,-0.271394009803211,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC098650.1"
0.481985020630515,-0.271394009803211,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC112491.1"
0.481985020630515,-0.271394009803211,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AP000924.1"
0.481985020630515,-0.271394009803211,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC091045.1"
0.481985020630515,-0.271394009803211,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC018362.2"
0.481985020630515,-0.271394009803211,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC018761.2"
0.481991138444774,-0.270795843246414,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","U47924.27"
0.481997753596809,-0.240559880293878,0.609,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CTB-193M12.5"
0.482033059248336,-0.298139241945335,0.391,0.579,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","WDR97"
0.482066882805195,-0.26601687674082,0.13,0.053,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","OGFRP1"
