"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.226369422516572,-0.0271942266926102,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","KLF7"
0.226443187241457,-0.290097203190782,0.182,0.333,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ITGB4"
0.226481533298645,-0.311413292409176,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","BCL3"
0.226530304285856,-0.108761994382432,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","GPN3"
0.226622782195247,0.0367789452496823,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","HNRNPUL2"
0.226693732624821,-0.228291516942413,0.455,0.722,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SEZ6L"
0.226806395891161,-0.287282224199156,0.136,0.389,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RAG1"
0.226811607197069,-0.265792931342316,0.136,0.278,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ST5"
0.226841557316982,-0.192078557500136,0.636,0.889,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ZSCAN21"
0.226894915925196,-0.306892101029542,0.364,0.667,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","DLC1"
0.226923174903828,-0.382628875761565,0.545,0.944,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","UPK3BL"
0.226955303878372,-0.303826772367529,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PUDP"
0.226993455638233,-0.043887277744378,0.909,0.944,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ZNF766"
0.227114076995053,0.0421108981716888,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SNHG8"
0.227184698768844,0.0650933846983137,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","TAF1C"
0.227186955612255,-0.380519490351159,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","NUDT14"
0.227246587909601,0.0182128926500993,0.591,0.889,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CRIM1"
0.227313016455245,-0.211370387123353,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SLC49A3"
0.227313016455245,-0.211370387123353,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","AC093673.1"
0.227313016455245,-0.211370387123353,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","LINC02384"
0.227313016455245,-0.211370387123353,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PHETA1"
0.227313016455245,-0.211370387123353,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","AC004943.2"
